frameNum="0" vmaf="95.399404"
frameNum="272" vmaf="88.954727"
frameNum="274" vmaf="88.882678"
frameNum="276" vmaf="88.971930"
frameNum="278" vmaf="92.312965"
frameNum="280" vmaf="91.431802"
frameNum="282" vmaf="91.047445"
frameNum="284" vmaf="88.832838"
frameNum="286" vmaf="88.495101"
frameNum="288" vmaf="92.369248"
frameNum="290" vmaf="91.354492"
frameNum="292" vmaf="91.103369"
frameNum="294" vmaf="90.523908"
frameNum="296" vmaf="88.295290"
frameNum="298" vmaf="92.086828"
frameNum="300" vmaf="92.744962"
frameNum="302" vmaf="90.898155"
frameNum="304" vmaf="90.658034"
frameNum="306" vmaf="89.119579"
frameNum="308" vmaf="93.117118"
frameNum="310" vmaf="92.959523"
frameNum="312" vmaf="91.175056"
frameNum="314" vmaf="90.708622"
frameNum="316" vmaf="90.954109"
frameNum="318" vmaf="93.817772"
frameNum="320" vmaf="93.010837"
frameNum="322" vmaf="92.038604"
frameNum="324" vmaf="90.995572"
frameNum="326" vmaf="90.915914"
frameNum="328" vmaf="93.746852"
frameNum="330" vmaf="93.455537"
frameNum="332" vmaf="91.840258"
frameNum="334" vmaf="90.851611"
frameNum="336" vmaf="90.807822"
frameNum="338" vmaf="93.747620"
frameNum="340" vmaf="93.029871"
frameNum="342" vmaf="91.412666"
frameNum="344" vmaf="90.834714"
frameNum="346" vmaf="90.729308"
frameNum="348" vmaf="93.847025"
frameNum="350" vmaf="93.214975"
frameNum="352" vmaf="91.887519"
frameNum="354" vmaf="90.473246"
frameNum="356" vmaf="90.458567"
frameNum="358" vmaf="93.958022"
frameNum="360" vmaf="93.366230"
frameNum="362" vmaf="91.519408"
frameNum="364" vmaf="90.735165"
frameNum="366" vmaf="90.516566"
frameNum="368" vmaf="93.289697"
frameNum="370" vmaf="93.005008"
frameNum="372" vmaf="91.782285"
frameNum="374" vmaf="91.281909"
frameNum="376" vmaf="90.420287"
frameNum="378" vmaf="93.696614"
frameNum="380" vmaf="93.133323"
frameNum="382" vmaf="91.623400"
frameNum="384" vmaf="91.106998"
frameNum="386" vmaf="90.364811"
frameNum="388" vmaf="93.832287"
frameNum="390" vmaf="93.780220"
frameNum="392" vmaf="91.671849"
frameNum="394" vmaf="91.593579"
frameNum="396" vmaf="91.031147"
frameNum="398" vmaf="94.168778"
frameNum="400" vmaf="93.426734"
frameNum="402" vmaf="92.286829"
frameNum="404" vmaf="91.075299"
frameNum="406" vmaf="90.890580"
frameNum="408" vmaf="93.804027"
frameNum="410" vmaf="93.101272"
frameNum="412" vmaf="91.369649"
frameNum="414" vmaf="91.138055"
frameNum="416" vmaf="90.846731"
frameNum="418" vmaf="93.787610"
frameNum="420" vmaf="93.485086"
frameNum="422" vmaf="91.996349"
frameNum="424" vmaf="91.208652"
frameNum="426" vmaf="91.008608"
frameNum="428" vmaf="93.508766"
frameNum="430" vmaf="93.429790"
frameNum="432" vmaf="92.414564"
frameNum="434" vmaf="90.967344"
frameNum="436" vmaf="90.682580"
frameNum="438" vmaf="93.827683"
frameNum="440" vmaf="93.453173"
frameNum="442" vmaf="92.371456"
frameNum="444" vmaf="91.076406"
frameNum="446" vmaf="91.576020"
frameNum="448" vmaf="94.024528"
frameNum="450" vmaf="93.596721"
frameNum="452" vmaf="91.945339"
frameNum="454" vmaf="90.949288"
frameNum="456" vmaf="90.785744"
frameNum="458" vmaf="93.396988"
frameNum="460" vmaf="93.018326"
frameNum="462" vmaf="92.004074"
frameNum="464" vmaf="91.720774"
frameNum="466" vmaf="91.532537"
frameNum="468" vmaf="96.192845"
frameNum="470" vmaf="95.928596"
frameNum="472" vmaf="94.057305"
frameNum="474" vmaf="92.740448"
frameNum="476" vmaf="92.178410"
frameNum="478" vmaf="95.071867"
frameNum="480" vmaf="92.800780"
frameNum="482" vmaf="91.387046"
frameNum="484" vmaf="91.244730"
frameNum="486" vmaf="91.548116"
frameNum="488" vmaf="94.307479"
frameNum="490" vmaf="92.416852"
frameNum="492" vmaf="90.461625"
frameNum="494" vmaf="90.533065"
frameNum="496" vmaf="89.971633"
frameNum="498" vmaf="93.290869"
frameNum="500" vmaf="91.912987"
frameNum="502" vmaf="90.359782"
frameNum="504" vmaf="90.163227"
frameNum="506" vmaf="90.636381"
frameNum="508" vmaf="94.423842"
frameNum="510" vmaf="93.051260"
frameNum="512" vmaf="90.986044"
frameNum="514" vmaf="91.047873"
frameNum="516" vmaf="91.522910"
frameNum="518" vmaf="94.620638"
frameNum="520" vmaf="93.305912"
frameNum="522" vmaf="91.715393"
frameNum="524" vmaf="91.555441"
frameNum="526" vmaf="89.549807"
frameNum="528" vmaf="94.434094"
frameNum="530" vmaf="93.112075"
frameNum="532" vmaf="90.765136"
frameNum="534" vmaf="90.432061"
frameNum="536" vmaf="90.296676"
frameNum="538" vmaf="93.701659"
frameNum="540" vmaf="92.372188"
frameNum="542" vmaf="90.285949"
frameNum="544" vmaf="90.174326"
frameNum="546" vmaf="90.292966"
frameNum="548" vmaf="93.299148"
frameNum="550" vmaf="92.104183"
frameNum="552" vmaf="90.439748"
frameNum="554" vmaf="90.557260"
frameNum="556" vmaf="88.465285"
frameNum="558" vmaf="93.687742"
frameNum="560" vmaf="93.032801"
frameNum="562" vmaf="91.210393"
frameNum="564" vmaf="90.547648"
frameNum="566" vmaf="90.918728"
frameNum="568" vmaf="94.227057"
frameNum="570" vmaf="93.246220"
frameNum="572" vmaf="90.001472"
frameNum="574" vmaf="89.552748"
frameNum="576" vmaf="89.487026"
frameNum="578" vmaf="93.749687"
frameNum="580" vmaf="92.675192"
frameNum="582" vmaf="90.534531"
frameNum="584" vmaf="89.551424"
frameNum="586" vmaf="91.330920"
frameNum="588" vmaf="94.968451"
frameNum="590" vmaf="94.164470"
frameNum="592" vmaf="92.053303"
frameNum="594" vmaf="91.578827"
frameNum="596" vmaf="89.638836"
frameNum="598" vmaf="93.413275"
