frameNum="0" vmaf="95.853394"
frameNum="370" vmaf="97.399518"
frameNum="372" vmaf="96.902744"
frameNum="374" vmaf="97.195405"
frameNum="376" vmaf="97.255997"
frameNum="378" vmaf="96.978443"
frameNum="380" vmaf="97.073065"
frameNum="382" vmaf="96.881399"
frameNum="384" vmaf="96.925489"
frameNum="386" vmaf="96.952623"
frameNum="388" vmaf="96.735722"
frameNum="390" vmaf="96.829668"
frameNum="392" vmaf="96.863037"
frameNum="394" vmaf="97.001093"
frameNum="396" vmaf="96.808310"
frameNum="398" vmaf="96.801410"
frameNum="400" vmaf="96.826539"
frameNum="402" vmaf="96.907310"
frameNum="404" vmaf="96.926337"
frameNum="406" vmaf="97.099130"
frameNum="408" vmaf="97.005916"
frameNum="410" vmaf="97.038076"
frameNum="412" vmaf="97.029879"
frameNum="414" vmaf="97.108698"
frameNum="416" vmaf="96.875309"
frameNum="418" vmaf="97.286154"
frameNum="420" vmaf="97.080149"
frameNum="422" vmaf="97.108006"
frameNum="424" vmaf="97.255975"
frameNum="426" vmaf="97.397987"
frameNum="428" vmaf="97.282082"
frameNum="430" vmaf="97.308941"
frameNum="432" vmaf="97.333389"
frameNum="434" vmaf="97.288433"
frameNum="436" vmaf="97.240017"
frameNum="438" vmaf="97.228778"
frameNum="440" vmaf="97.073396"
frameNum="442" vmaf="97.094004"
frameNum="444" vmaf="97.138709"
frameNum="446" vmaf="97.152723"
frameNum="448" vmaf="97.259357"
frameNum="450" vmaf="97.314750"
frameNum="452" vmaf="97.036486"
frameNum="454" vmaf="96.917342"
frameNum="456" vmaf="97.119175"
frameNum="458" vmaf="97.041506"
frameNum="460" vmaf="97.098864"
frameNum="462" vmaf="96.955481"
frameNum="464" vmaf="97.058837"
frameNum="466" vmaf="96.997405"
frameNum="468" vmaf="96.935423"
frameNum="470" vmaf="96.908987"
frameNum="472" vmaf="97.028401"
frameNum="474" vmaf="96.970751"
frameNum="476" vmaf="97.125369"
frameNum="478" vmaf="97.123137"
frameNum="480" vmaf="96.976954"
frameNum="482" vmaf="96.974690"
frameNum="484" vmaf="99.564803"
frameNum="486" vmaf="99.146534"
frameNum="488" vmaf="99.523208"
frameNum="490" vmaf="100.000000"
frameNum="492" vmaf="99.233163"
frameNum="494" vmaf="99.881922"
frameNum="496" vmaf="100.000000"
frameNum="498" vmaf="100.000000"
frameNum="500" vmaf="99.620725"
frameNum="502" vmaf="99.276129"
frameNum="504" vmaf="99.151038"
frameNum="506" vmaf="99.238803"
frameNum="508" vmaf="99.162449"
frameNum="510" vmaf="99.118159"
frameNum="512" vmaf="99.389698"
frameNum="514" vmaf="99.464637"
frameNum="516" vmaf="99.078997"
frameNum="518" vmaf="99.163132"
frameNum="520" vmaf="99.270245"
frameNum="522" vmaf="99.110921"
frameNum="524" vmaf="99.468858"
frameNum="526" vmaf="99.818950"
frameNum="528" vmaf="99.512480"
frameNum="530" vmaf="99.409012"
frameNum="532" vmaf="99.360873"
frameNum="534" vmaf="99.479649"
frameNum="536" vmaf="99.390445"
frameNum="538" vmaf="99.663635"
frameNum="540" vmaf="99.370371"
frameNum="542" vmaf="99.440480"
frameNum="544" vmaf="99.042134"
frameNum="546" vmaf="99.301497"
frameNum="548" vmaf="99.619613"
frameNum="550" vmaf="99.828111"
frameNum="552" vmaf="100.000000"
frameNum="554" vmaf="100.000000"
frameNum="556" vmaf="99.764465"
frameNum="558" vmaf="100.000000"
frameNum="560" vmaf="99.595347"
frameNum="562" vmaf="99.502915"
frameNum="564" vmaf="99.394906"
frameNum="566" vmaf="100.000000"
frameNum="568" vmaf="99.772417"
frameNum="570" vmaf="99.718716"
frameNum="572" vmaf="99.590351"
frameNum="574" vmaf="100.000000"
frameNum="576" vmaf="99.524537"
frameNum="578" vmaf="99.969583"
frameNum="580" vmaf="100.000000"
frameNum="582" vmaf="99.743651"
frameNum="584" vmaf="99.546062"
frameNum="586" vmaf="99.290420"
frameNum="588" vmaf="99.633489"
frameNum="590" vmaf="99.737146"
frameNum="592" vmaf="98.633082"
frameNum="594" vmaf="98.413682"
frameNum="596" vmaf="98.355567"
frameNum="598" vmaf="98.977468"
