frameNum="0" vmaf="95.797609"
frameNum="248" vmaf="83.773276"
frameNum="250" vmaf="95.751117"
frameNum="252" vmaf="87.548112"
frameNum="254" vmaf="86.713017"
frameNum="256" vmaf="85.922893"
frameNum="258" vmaf="85.789775"
frameNum="260" vmaf="85.588110"
frameNum="262" vmaf="85.017938"
frameNum="264" vmaf="84.837212"
frameNum="266" vmaf="85.479601"
frameNum="268" vmaf="85.975796"
frameNum="270" vmaf="86.219320"
frameNum="272" vmaf="85.310690"
frameNum="274" vmaf="85.387497"
frameNum="276" vmaf="85.052393"
frameNum="278" vmaf="84.675928"
frameNum="280" vmaf="84.722538"
frameNum="282" vmaf="85.189639"
frameNum="284" vmaf="85.011607"
frameNum="286" vmaf="84.657986"
frameNum="288" vmaf="84.756043"
frameNum="290" vmaf="84.953018"
frameNum="292" vmaf="84.921940"
frameNum="294" vmaf="84.638653"
frameNum="296" vmaf="84.859185"
frameNum="298" vmaf="84.687621"
frameNum="300" vmaf="84.496038"
frameNum="302" vmaf="85.852263"
frameNum="304" vmaf="85.655649"
frameNum="306" vmaf="85.855551"
frameNum="308" vmaf="84.789393"
frameNum="310" vmaf="86.734010"
frameNum="312" vmaf="88.953840"
frameNum="314" vmaf="88.730939"
frameNum="316" vmaf="88.137266"
frameNum="318" vmaf="87.955638"
frameNum="320" vmaf="88.324643"
frameNum="322" vmaf="88.393333"
frameNum="324" vmaf="87.495930"
frameNum="326" vmaf="86.775095"
frameNum="328" vmaf="86.408875"
frameNum="330" vmaf="85.791843"
frameNum="332" vmaf="84.240522"
frameNum="334" vmaf="84.574209"
frameNum="336" vmaf="84.752860"
frameNum="338" vmaf="84.441780"
frameNum="340" vmaf="84.378374"
frameNum="342" vmaf="84.300608"
frameNum="344" vmaf="85.070413"
frameNum="346" vmaf="85.051650"
frameNum="348" vmaf="84.505042"
frameNum="350" vmaf="85.077169"
frameNum="352" vmaf="84.644905"
frameNum="354" vmaf="85.492287"
frameNum="356" vmaf="85.143675"
frameNum="358" vmaf="85.575558"
frameNum="360" vmaf="84.909243"
frameNum="362" vmaf="85.135154"
frameNum="364" vmaf="86.722070"
frameNum="366" vmaf="88.528553"
frameNum="368" vmaf="88.252479"
frameNum="370" vmaf="87.320613"
frameNum="372" vmaf="86.341484"
frameNum="374" vmaf="87.827394"
frameNum="376" vmaf="87.125853"
frameNum="378" vmaf="88.073916"
frameNum="380" vmaf="87.678285"
frameNum="382" vmaf="87.567199"
frameNum="384" vmaf="87.218833"
frameNum="386" vmaf="87.767979"
frameNum="388" vmaf="87.729161"
frameNum="390" vmaf="88.947891"
frameNum="392" vmaf="87.711049"
frameNum="394" vmaf="88.871330"
frameNum="396" vmaf="89.575844"
frameNum="398" vmaf="90.914205"
frameNum="400" vmaf="91.361075"
frameNum="402" vmaf="89.798006"
frameNum="404" vmaf="89.299336"
frameNum="406" vmaf="90.516723"
frameNum="408" vmaf="91.501870"
frameNum="410" vmaf="90.718813"
frameNum="412" vmaf="90.223918"
frameNum="414" vmaf="89.706144"
frameNum="416" vmaf="91.715691"
frameNum="418" vmaf="92.161297"
frameNum="420" vmaf="91.135950"
frameNum="422" vmaf="90.319429"
frameNum="424" vmaf="89.614190"
frameNum="426" vmaf="89.974268"
frameNum="428" vmaf="90.163567"
frameNum="430" vmaf="90.266753"
frameNum="432" vmaf="89.915117"
frameNum="434" vmaf="90.153564"
frameNum="436" vmaf="89.609674"
frameNum="438" vmaf="90.560803"
frameNum="440" vmaf="90.280967"
frameNum="442" vmaf="88.356236"
frameNum="444" vmaf="88.414678"
frameNum="446" vmaf="90.428951"
frameNum="448" vmaf="91.615350"
frameNum="450" vmaf="91.135460"
frameNum="452" vmaf="89.936356"
frameNum="454" vmaf="90.120132"
frameNum="456" vmaf="88.961045"
frameNum="458" vmaf="88.307475"
frameNum="460" vmaf="88.970371"
frameNum="462" vmaf="91.122118"
frameNum="464" vmaf="89.731659"
frameNum="466" vmaf="87.799443"
frameNum="468" vmaf="85.510561"
frameNum="470" vmaf="86.426334"
frameNum="472" vmaf="90.288696"
frameNum="474" vmaf="89.786114"
frameNum="476" vmaf="86.507613"
frameNum="478" vmaf="86.167006"
frameNum="480" vmaf="86.352278"
frameNum="482" vmaf="87.546407"
frameNum="484" vmaf="86.272064"
frameNum="486" vmaf="87.397272"
frameNum="488" vmaf="85.719457"
frameNum="490" vmaf="86.855895"
frameNum="492" vmaf="87.336572"
frameNum="494" vmaf="87.829326"
frameNum="496" vmaf="87.067083"
frameNum="498" vmaf="86.152579"
