frameNum="0" vmaf="95.711079"
frameNum="620" vmaf="90.478003"
frameNum="625" vmaf="90.478818"
frameNum="630" vmaf="90.228250"
frameNum="635" vmaf="90.224702"
frameNum="640" vmaf="90.450087"
frameNum="645" vmaf="90.635596"
frameNum="650" vmaf="90.294811"
frameNum="655" vmaf="90.254368"
frameNum="660" vmaf="90.701930"
frameNum="665" vmaf="90.606027"
frameNum="670" vmaf="90.510255"
frameNum="675" vmaf="90.419864"
frameNum="680" vmaf="90.652194"
frameNum="685" vmaf="90.424823"
frameNum="690" vmaf="95.002265"
frameNum="695" vmaf="96.725342"
frameNum="700" vmaf="89.934978"
frameNum="705" vmaf="88.984933"
frameNum="710" vmaf="88.395459"
frameNum="715" vmaf="88.495629"
frameNum="720" vmaf="87.637340"
frameNum="725" vmaf="87.541678"
frameNum="730" vmaf="87.835543"
frameNum="735" vmaf="87.141299"
frameNum="740" vmaf="85.165649"
frameNum="745" vmaf="85.131980"
frameNum="750" vmaf="90.959390"
frameNum="755" vmaf="87.562686"
frameNum="760" vmaf="87.559219"
frameNum="765" vmaf="87.319881"
frameNum="770" vmaf="87.583394"
frameNum="775" vmaf="87.570225"
frameNum="780" vmaf="87.497038"
frameNum="785" vmaf="87.683291"
frameNum="790" vmaf="87.458729"
frameNum="795" vmaf="86.565489"
frameNum="800" vmaf="86.069222"
frameNum="805" vmaf="86.552294"
frameNum="810" vmaf="86.692300"
frameNum="815" vmaf="87.301861"
frameNum="820" vmaf="86.940377"
frameNum="825" vmaf="87.221904"
frameNum="830" vmaf="86.834619"
frameNum="835" vmaf="86.591134"
frameNum="840" vmaf="86.054684"
frameNum="845" vmaf="86.152376"
frameNum="850" vmaf="86.245731"
frameNum="855" vmaf="86.750690"
frameNum="860" vmaf="86.592690"
frameNum="865" vmaf="86.547013"
frameNum="870" vmaf="86.475111"
frameNum="875" vmaf="86.315925"
frameNum="880" vmaf="86.444240"
frameNum="885" vmaf="86.606589"
frameNum="890" vmaf="86.369149"
frameNum="895" vmaf="86.827235"
